C,gamma,rank balanced_accuracy,mean balanced_accuracy,std balanced_accuracy,rank accuracy,mean accuracy,std accuracy
34.95523887154205,1.1187184066079642e-05,1,0.8025356538081574,0.09971318156721178,811,0.7510144927536231,0.05707932905191957
37.766494965393214,1.0038490009792895e-05,2,0.8009263653020973,0.09937371451947581,818,0.7452072800808898,0.059777803925656764
61.747076862969834,6.152080255621994e-06,3,0.800772044314443,0.0995682377470259,820,0.7446275699359622,0.05922703494056504
8.998979122923616,4.140085071947725e-05,4,0.8001393169802153,0.0996357673980816,823,0.7423003033367037,0.060835932188473524
875.6005629943886,4.2599912323709826e-07,5,0.8001372952342898,0.09902839096333925,822,0.7423036737445231,0.059640448617270136
166.18144851041077,2.2239441094171216e-06,6,0.7999748432960048,0.09917367334409842,824,0.7417205931917762,0.05975406222153091
240.28805225920223,1.5262123670265024e-06,7,0.7996762257803778,0.0995866472856405,827,0.7405611729019211,0.060694372979831046
23.57201259786974,1.5615558215195786e-05,8,0.7995128270875672,0.09944342111291302,828,0.7399797775530839,0.059998492413659364
59.34588823795685,6.152332665223706e-06,9,0.7995117520961672,0.09978297600058127,828,0.7399797775530839,0.061528289390484346
2340.013921659829,1.7138447599636123e-07,10,0.7990065764852204,0.10536604810120566,809,0.7527536231884058,0.056674589167238235
7636.8450828283,4.733212740889532e-08,11,0.7987006113630708,0.1001415180870243,830,0.7370778564206268,0.060565320869340016
87.02230816426956,4.138890958545959e-06,12,0.7985553680805727,0.10067225079905419,835,0.7364998314796091,0.06024766848069848
3.0017858180788615,0.00013295005272040777,13,0.7983922610350541,0.10513468881659038,812,0.7504314122008763,0.057167772450972786
5947.992919491832,5.9382169236302306e-08,14,0.7980822524210536,0.10097015258222876,839,0.7347607010448265,0.059288342726530635
0.6540012280273438,0.0006335876881584153,15,0.7963139003613262,0.10587694684062533,821,0.7428749578699023,0.060678449110340205
1818.9320694293422,1.3903726796137815e-07,16,0.7873670928117239,0.1000142367927556,889,0.6958577687900236,0.05623793891084093
