C,gamma,rank balanced_accuracy,mean balanced_accuracy,std balanced_accuracy,rank accuracy,mean accuracy,std accuracy
2.3991909002637013,0.0007130976811700684,1,0.8534800102308111,0.07773050696255401,543,0.7782962588473206,0.025490887215542418
4114.196225315707,4.155749590858491e-07,2,0.8533053838500443,0.0781747442842974,547,0.7777131782945736,0.025974723058745208
6.333518822081931,0.0002504571215212197,3,0.8529968701116104,0.07849210897198422,550,0.776552072800809,0.026454078160047943
17.937138629545377,8.87552199696102e-05,3,0.8529968701116104,0.07849210897198422,550,0.776552072800809,0.026454078160047943
521.2001239912298,3.0936204348545204e-06,3,0.8529968701116104,0.07849210897198422,550,0.776552072800809,0.026454078160047943
3.1646319212213183,0.0005165440351592544,3,0.8529968701116104,0.07849210897198422,550,0.776552072800809,0.026454078160047943
9.70863441175051,0.00017551294330840782,7,0.8529876641695797,0.07806226108497005,550,0.776552072800809,0.025741716932179876
80.05459682603735,1.9298223587184876e-05,8,0.8528323964273999,0.07850194082808773,555,0.7759723626558813,0.027224791543426885
8.89538622251741,0.0001723600793563878,9,0.8528323964273998,0.07875272950048516,557,0.7759706774519717,0.026868275348667096
295.9532551245216,5.166200709554242e-06,10,0.8526679227431894,0.07876218536517211,558,0.7753909673070442,0.027615234236432713
1.6367507865199138,0.0010185860048069597,11,0.8525348539031729,0.07801650345969915,560,0.7748112571621167,0.024303722866359734
9413.69764454187,1.5359355581914404e-07,12,0.8483579063030755,0.08122183876957606,564,0.7742298618132792,0.026553435924224027
811.1722485152746,1.7714578251591053e-06,13,0.8483569595485498,0.08099357700451061,563,0.774231547017189,0.026851362637588295
8971.29736433842,1.5951489747844958e-07,14,0.8482035853154211,0.0812219016616917,566,0.7736501516683518,0.027272028969820485
3217.6545937106844,4.2846196962443884e-07,15,0.841953585315421,0.07623935814558978,567,0.7730704415234244,0.027357945114532548
1666.2427212498053,8.338357129142293e-07,16,0.8416357373980816,0.07628524541454318,570,0.77190765082575,0.0273871171452036
20.949324265229382,6.658344524592294e-05,16,0.8416357373980816,0.07628524541454318,570,0.77190765082575,0.0273871171452036
33.327935843157576,4.0533481184071944e-05,18,0.8414623142455895,0.07605571712833781,572,0.7713262554769127,0.026947675179361082
4564.878615057674,3.00789210198562e-07,19,0.841297840561379,0.07630664867083409,573,0.7707448601280755,0.02749013380797244
1.101570880001226,0.0012447704333401238,20,0.8408569482637048,0.07543733730532633,574,0.7690040444893832,0.024409863984507243
4221.774645471956,3.115496772756843e-07,21,0.8405078237390461,0.075875603960943,575,0.7678429389956185,0.026552338051178327
2.1543718451963594,0.0006156681944595884,22,0.8403646022024734,0.07557516955136907,576,0.7672615436467812,0.02461520974853408
1.1405926102139083,0.0011718983349970704,22,0.8403646022024734,0.07545879270704807,576,0.7672615436467812,0.025288632548588253
0.07280993499288757,0.017179064401328447,24,0.8374582328835576,0.0802684719730299,601,0.7562352544657903,0.028184243659793155
0.0722923753457654,0.01746117705307849,24,0.8374582328835576,0.0802684719730299,601,0.7562352544657903,0.028184243659793155
0.1332558179252418,0.015784033239381667,26,0.8359196410000636,0.07468077045450211,565,0.7736535220761711,0.0233178988637715
0.06783331474179262,0.013962673769760332,27,0.8358944611401528,0.0808936323570181,629,0.7504381530165151,0.030484510552063457
371.7886911988206,1.40451963787427e-06,28,0.8348152892179727,0.0798522213574316,640,0.7463784967981126,0.030259681325228063
0.2859241542126871,0.0020788921086718096,29,0.834786981111104,0.07968866569974219,641,0.7463734411863835,0.029339322437579113
2.759842942855463,0.00017254386667191765,30,0.8342261411704207,0.07895634636893194,645,0.7440478597910347,0.025823881608563547
76.66763459160904,6.212581029150697e-06,30,0.8342261411704207,0.07895634636893194,645,0.7440478597910347,0.025823881608563547
1759.8524065200736,2.6076165869195084e-07,32,0.8339173709582376,0.07924141309660748,653,0.7428867542972699,0.027237176888456067
0.22439297383965318,0.002487498261163357,33,0.8338708231711106,0.08096616056293147,652,0.742891809908999,0.032092780792247706
12.128690917742391,4.3909069105415484e-05,34,0.8338620019397037,0.07995179833839243,650,0.7428934951129087,0.0315848537931168
0.30647898679910374,0.0018920985030363721,35,0.8338518492431474,0.08017614421412377,650,0.7428934951129087,0.03174405306032172
7.959924222274061,5.711720601695561e-05,36,0.833753972265427,0.07902994480553692,657,0.7423053589484327,0.026669893747646774
4.202586722537008,0.00010757974439540711,36,0.833753972265427,0.07902994480553692,657,0.7423053589484327,0.026669893747646774
1323.2128506380163,4.0781140731794564e-07,38,0.8337076809520493,0.07998484042767,654,0.7423137849679812,0.032409244859120966
1.773691601553238,0.0007330636483284405,39,0.833621181149842,0.07195350808081974,578,0.764942703067071,0.02517014353921999
7463.0667745101055,6.076457795457869e-08,40,0.8335894985812166,0.07905886203046439,659,0.7417256488035052,0.027384574939719165
23.66674343986653,1.843955582534148e-05,41,0.833588551826691,0.07950147735182501,659,0.7417256488035052,0.028651339593036455
1.9401822322371245,0.000642523387360227,42,0.8334668601621876,0.07208444716538494,580,0.7643613077182339,0.026381639048465827
657.5724692523888,1.8808976380916337e-06,43,0.833302386477977,0.07217608959982959,581,0.7637815975733064,0.026388303727456836
8404.935665497536,1.4930424762640532e-07,43,0.833302386477977,0.07217608959982959,581,0.7637815975733064,0.026388303727456836
7252.471932138815,1.6770180189831525e-07,45,0.8331379127937666,0.07242566726293444,584,0.7632002022244692,0.02690465360910505
