C,rank balanced_accuracy,mean balanced_accuracy,std balanced_accuracy,rank accuracy,mean accuracy,std accuracy
572.7035605086481,282,0.7214776813570476,0.09156036507449959,261,0.8822042467138523,0.016325509746714578
2.2590362780237365,284,0.7214174705537987,0.08632864711085181,160,0.8856875631951467,0.017420558202312145
2.157197043286552,284,0.7214174705537987,0.08632864711085181,160,0.8856875631951467,0.017420558202312145
2.594318975996074,286,0.7214165237992732,0.08663740701251185,159,0.8856892483990562,0.018894322262758233
0.27063708818830357,287,0.7213744495005574,0.062153191903090606,90,0.8996140883046848,0.01676102520851741
2.059948805972804,288,0.7212631495661445,0.0864865896822561,167,0.8851078530502191,0.01826457209730534
2.8450516180536076,289,0.721262202811619,0.0864249231437489,164,0.8851095382541286,0.01915599859882465
2.9793638175219246,289,0.721262202811619,0.0864249231437489,164,0.8851095382541286,0.01915599859882465
2.7167943242735197,289,0.721262202811619,0.0864249231437489,164,0.8851095382541286,0.01915599859882465
1.967084600099328,292,0.7212540718609883,0.08616888152582315,168,0.8851061678463095,0.016836070627848795
1.87840678988166,292,0.7212540718609883,0.08616888152582315,168,0.8851061678463095,0.016836070627848795
395.97044466607224,294,0.7211873142355401,0.09141079653553594,345,0.8798870913380519,0.019835926685455394
3.267309813573191,295,0.7210977291274083,0.08659426863922892,171,0.8845298281092011,0.019994036431204964
3.1200167690565817,296,0.7209443548942795,0.08644281041475681,176,0.8839484327603641,0.019365239730334254
3.421556423589236,297,0.720934330434598,0.08643293984604508,176,0.8839484327603641,0.019365239730334254
4.725605127161004,298,0.7206166107541332,0.08643228397830728,221,0.8827873272665994,0.019675295408480505
4.309140465734472,298,0.7206166107541332,0.08643228397830728,221,0.8827873272665994,0.019675295408480505
4.5125709167315895,298,0.7206166107541332,0.08643228397830728,221,0.8827873272665994,0.019675295408480505
4.114880828704941,298,0.7206166107541332,0.08643228397830728,221,0.8827873272665994,0.019675295408480505
3.7522389225313986,298,0.7206166107541332,0.08643228397830728,221,0.8827873272665994,0.019675295408480505
3.583084870363645,298,0.7206166107541332,0.08643228397830728,221,0.8827873272665994,0.019675295408480505
7.84918757752735,304,0.7206156639996077,0.08615311922593441,211,0.8827890124705089,0.020008460580889006
7.495339671683494,304,0.7206156639996077,0.08615311922593441,211,0.8827890124705089,0.020008460580889006
7.1574435238061005,304,0.7206156639996077,0.08615311922593441,211,0.8827890124705089,0.020008460580889006
6.834780015375551,304,0.7206156639996077,0.08615311922593441,211,0.8827890124705089,0.020008460580889006
6.5266624463333365,304,0.7206156639996077,0.08615311922593441,211,0.8827890124705089,0.020008460580889006
8.219740308763324,309,0.7206147172450823,0.08646371336523877,205,0.8827906976744186,0.021382443764218734
5.426972188858921,310,0.7206055113030516,0.08653604006173658,211,0.8827890124705089,0.02058793249615472
5.951471715661677,310,0.7206055113030516,0.08653604006173658,211,0.8827890124705089,0.02058793249615472
5.683174419607092,310,0.7206055113030516,0.08653604006173658,211,0.8827890124705089,0.02058793249615472
6.232435073630859,310,0.7206055113030516,0.08653604006173658,211,0.8827890124705089,0.02058793249615472
9.885340946089855,314,0.720604564548526,0.08644977533430162,205,0.8827906976744186,0.021382443764218734
10.352018554516475,314,0.720604564548526,0.08644977533430162,205,0.8827906976744186,0.021382443764218734
8.60778648441889,314,0.720604564548526,0.08644977533430162,205,0.8827906976744186,0.021382443764218734
11.352508080599504,314,0.720604564548526,0.08644977533430162,205,0.8827906976744186,0.021382443764218734
9.439701552486735,314,0.720604564548526,0.08644977533430162,205,0.8827906976744186,0.021382443764218734
3.929378577720011,319,0.7204632365210044,0.08628259074463625,258,0.8822059319177621,0.019159919458976372
5.182319767811096,320,0.7204521370699227,0.08659075886647966,254,0.8822076171216716,0.01984211610992272
9.014151953480889,321,0.7204502435608717,0.0862382285548682,241,0.882210987529491,0.02169162069557059
10.840727572015831,321,0.7204502435608717,0.0862382285548682,241,0.882210987529491,0.02169162069557059
11.88844926356838,323,0.7204411658557156,0.08628888451525765,244,0.8822093023255814,0.020828295157209298
15.679259304904697,324,0.7204402191011899,0.08639613557531237,234,0.8822109875294911,0.022454208839307273
4.948696481433857,325,0.720298762836794,0.08644104824053263,283,0.8816262217728346,0.019313745219901625
0.42926077171948585,326,0.7197410748852094,0.0763777944275982,102,0.8967121671722278,0.016144656632030387
0.40990933902233184,327,0.7195867538975551,0.07652021834333994,105,0.8961324570273004,0.017032565251219538
628.0535302582072,328,0.7193273402264433,0.09401958569909263,178,0.8839450623525448,0.016575331558274904
599.7403546276515,329,0.7190277759562907,0.09361984244994705,221,0.8827873272665994,0.01834959595171478
344.7963060064366,330,0.7190074705631784,0.09426165023418351,221,0.8827873272665994,0.018440941139554325
1732.7312926215,331,0.7188734549686364,0.09340039741282216,244,0.8822093023255814,0.020338486866724233
688.752897780946,331,0.7188734549686364,0.09340039741282216,244,0.8822093023255814,0.020338486866724233
476.20760547942973,333,0.7188633022720803,0.09374773491557285,254,0.8822076171216716,0.019064727247662967
434.2397233039088,333,0.7188633022720803,0.09407796847584712,254,0.8822076171216716,0.018798454975444818
546.8856075608165,333,0.7188633022720803,0.09341155630003949,251,0.8822076171216718,0.018887629496184652
8315.080232022388,336,0.7188623555175547,0.09340921562526638,244,0.8822093023255814,0.020338486866724233
198.22660209265584,337,0.7188440718703679,0.09405739239585874,258,0.8822059319177621,0.018535858329875834
1814.531900217783,338,0.7187191339809821,0.0938740394985718,268,0.8816279069767441,0.019219365744795002
9118.706175780853,339,0.718710056275826,0.09354753991894953,283,0.8816262217728346,0.018514183960612492
5489.919081653463,339,0.718710056275826,0.09354753991894953,283,0.8816262217728346,0.018514183960612492
8707.627315397453,339,0.718710056275826,0.09354753991894953,283,0.8816262217728346,0.018514183960612492
7582.277346385585,339,0.718710056275826,0.09354753991894953,283,0.8816262217728346,0.018514183960612492
867.4219025756655,339,0.718710056275826,0.09354753991894953,283,0.8816262217728346,0.018514183960612492
996.1633303274565,339,0.718710056275826,0.09354753991894953,283,0.8816262217728346,0.018514183960612492
2748.306142488841,339,0.718710056275826,0.09354753991894953,283,0.8816262217728346,0.018514183960612492
2506.099619444945,339,0.718710056275826,0.09320742523267163,268,0.8816279069767441,0.019823400068276938
1989.9006122569806,339,0.718710056275826,0.09354753991894953,283,0.8816262217728346,0.018514183960612492
1900.194237230286,339,0.718710056275826,0.09354753991894953,283,0.8816262217728346,0.018514183960612492
3156.205522977641,339,0.718710056275826,0.09354753991894953,283,0.8816262217728346,0.018514183960612492
5006.095903441058,350,0.7187089812844258,0.0935315215839893,268,0.8816279069767441,0.01956595445454875
3013.921152310292,350,0.7187089812844258,0.0935315215839893,268,0.8816279069767441,0.01956595445454875
522.2315494101894,352,0.7186999035792698,0.09356010921575003,296,0.8816245365689248,0.017007108748457907
1198.02010627764,352,0.7186999035792698,0.09321858942373945,283,0.8816262217728346,0.01833176834581876
2182.218150138587,354,0.7186989568247443,0.093216242243972,268,0.8816279069767441,0.019823400068276938
1092.439334182355,354,0.7186989568247443,0.09323100854136813,268,0.8816279069767441,0.019308116405777325
217.38456999430767,356,0.7186897508827135,0.09419111924153982,283,0.8816262217728346,0.018694819730878356
498.6889167110482,357,0.7186795981861573,0.09420225329484799,296,0.8816245365689248,0.01710562441137982
329.25260169079723,357,0.7186795981861573,0.09418898665813755,296,0.8816245365689248,0.017779956584660882
4564.911763125921,359,0.7185546602967715,0.09400567183509599,319,0.8810465116279069,0.018473243075728712
3461.242704979875,360,0.7185455825916154,0.09367961509415254,325,0.8810448264239973,0.01773836909895412
1313.804922741741,360,0.7185455825916154,0.09333853256762294,319,0.8810465116279069,0.019012198054228893
1375.8284121315285,360,0.7185455825916154,0.09335327952156258,319,0.8810465116279069,0.018474302252732316
1440.7799718683634,360,0.7185455825916154,0.09367961509415254,325,0.8810448264239973,0.01773836909895412
1508.7978333874908,360,0.7185455825916154,0.09333853256762294,319,0.8810465116279069,0.019012198054228893
1144.0123632369623,360,0.7185455825916154,0.09333853256762294,319,0.8810465116279069,0.019012198054228893
2083.8419405125405,360,0.7185455825916154,0.09367961509415254,325,0.8810448264239973,0.01773836909895412
2624.4102152311266,360,0.7185455825916154,0.09367961509415254,325,0.8810448264239973,0.01773836909895412
3305.2070043831673,360,0.7185455825916154,0.09333853256762294,319,0.8810465116279069,0.019012198054228893
1254.5775038518534,360,0.7185455825916154,0.09367961509415254,325,0.8810448264239973,0.01773836909895412
300.23577324297736,360,0.7185455825916154,0.09333668262967568,306,0.8810481968318167,0.020536302656913388
4780.416935472739,360,0.7185455825916154,0.09367961509415254,325,0.8810448264239973,0.01773836909895412
180.75701407063548,372,0.7185445076002155,0.0939895202420858,306,0.8810481968318167,0.019953860683626746
273.7761799661078,372,0.7185445076002155,0.0939895202420858,306,0.8810481968318167,0.019953860683626746
378.1197676071748,374,0.7185445076002154,0.09366032982009721,306,0.8810481968318167,0.020287905517003515
361.0738139203204,375,0.7185354298950593,0.0936767473611877,318,0.881046511627907,0.01865532419359011
414.66383532726957,376,0.7183912616039612,0.09347094777339976,331,0.8804684866868892,0.020647413058594945
7240.461975807953,377,0.718391261603961,0.09381338943633472,339,0.8804651162790698,0.017866778382445134
3974.9550360974413,377,0.718391261603961,0.09381338943633472,339,0.8804651162790698,0.017866778382445134
2878.0510794409856,377,0.718391261603961,0.09347279505407995,335,0.8804668014829794,0.019132110709211066
1654.6183244667266,377,0.718391261603961,0.09347279505407995,335,0.8804668014829794,0.019132110709211066
5749.0929757511785,377,0.718391261603961,0.09347279505407995,335,0.8804668014829794,0.019132110709211066
6602.364533430642,377,0.718391261603961,0.09347279505407995,335,0.8804668014829794,0.019132110709211066
3795.7607562494813,377,0.718391261603961,0.09381338943633472,339,0.8804651162790698,0.017866778382445134
10000.0,377,0.718391261603961,0.09381338943633472,339,0.8804651162790698,0.017866778382445134
314.40962049673186,385,0.718390186612561,0.09379412989929993,331,0.8804684866868892,0.020400368856046475
2393.1225637410435,386,0.7183811089074049,0.09347061366008425,339,0.8804651162790698,0.01823908780209924
261.4341220150025,387,0.7183709562108487,0.09379501209789681,339,0.8804651162790698,0.018513407018067782
189.29038196283628,388,0.7182277346742761,0.09391945420844118,350,0.8798854061341423,0.018618435573083365
207.5846927337002,389,0.7182267879197506,0.09360112581781473,345,0.8798870913380519,0.019835926685455394
4359.121743230265,389,0.7182267879197506,0.09360441553609944,350,0.8798854061341423,0.0183456868943384
1043.1912601818537,389,0.7182267879197506,0.09360441553609944,350,0.8798854061341423,0.0183456868943384
286.7008948148451,389,0.7182267879197506,0.09360112581781473,345,0.8798870913380519,0.019835926685455394
238.39409429780488,389,0.7182267879197506,0.09360112581781473,345,0.8798870913380519,0.019835926685455394
5242.428962312059,389,0.7182267879197506,0.09360441553609944,350,0.8798854061341423,0.0183456868943384
6020.502224575022,389,0.7182267879197506,0.09360441553609944,350,0.8798854061341423,0.0183456868943384
790.9765460024267,396,0.7180605737732734,0.08798781155751971,261,0.8822042467138523,0.01632550974671457
8.842552141545192e-05,397,0.7173985350487436,0.06283261087092222,403,0.7440478597910347,0.043130465566330045
0.2834136094793795,398,0.716211050807747,0.06634272927545515,94,0.8984529828109201,0.01719683139058449
0.2967932982719765,399,0.7158922561358821,0.06664134853534799,97,0.8972935625210651,0.01772918322657167
0.3108046295340915,399,0.7158922561358821,0.06664134853534799,97,0.8972935625210651,0.01772918322657167
8.443922534761537e-05,401,0.7158075301898704,0.0630629635593923,404,0.7382457027300304,0.045097743054722465
0.3254774225100651,402,0.7155734614640172,0.06661400107976966,103,0.8961341422312099,0.01779847749062197
0.3408429041825955,402,0.7155734614640172,0.06661400107976966,103,0.8961341422312099,0.01779847749062197
8.063263482277235e-05,404,0.7150196633503376,0.062344162474166506,405,0.7353420963936638,0.04415629238757761
7.699764856554515e-05,405,0.7137354069577221,0.06272485030993658,406,0.730701044826424,0.04549384215148584
0.44952576727501636,406,0.713327676192399,0.07444562471854531,108,0.8955510616784631,0.015550723465244633
7.352653051278966e-05,407,0.7130998393599179,0.06262306546283888,407,0.7283771486349849,0.046468698407626775
7.02118933495239e-05,408,0.7120022555536764,0.06273365296291732,408,0.7243124368048535,0.04771524917614108
6.70466827870713e-05,409,0.7108733951401153,0.06245667881787819,409,0.7202510953825414,0.046037548164646794
6.402416254995701e-05,410,0.7105656999193319,0.06261285614965251,410,0.7190899898887765,0.04701098832863683
6.11379000396087e-05,411,0.7099201078618462,0.062175814382095795,411,0.716767778901247,0.0467652410678398
5.838175264434903e-05,412,0.7021304554332286,0.06809851531330581,412,0.7132861476238624,0.048517909512503093
5.574985466654523e-05,413,0.7014836601474682,0.06839469783439119,413,0.7109622514324233,0.05074893351075348
5.323660483909346e-05,414,0.6881947183165353,0.04543753065768971,414,0.7074772497472195,0.050752881785484
5.0836654404671e-05,415,0.6873734248868827,0.045264770473567854,415,0.7045736434108527,0.05096505918308535
4.854489573238464e-05,416,0.6868921782767329,0.04480331158892228,416,0.7028311425682509,0.049099981500553815
4.635645144759104e-05,417,0.6860911902401927,0.044627760444857674,417,0.6999275362318841,0.04942198962573387
4.426666405175334e-05,418,0.6795233423228535,0.05002184705333895,418,0.698185035389282,0.051122463572439755
4.227108601024337e-05,419,0.6745888577360171,0.043348310221132044,419,0.6947000337040782,0.052355560210523455
4.036547028699395e-05,420,0.6681956361994444,0.044904759231670595,420,0.6935372430064037,0.05282272447875689
3.854576130585698e-05,421,0.6571312274924919,0.04780302087232069,421,0.6900572969329289,0.05375185839156821
3.680808631943103e-05,422,0.6499370179193791,0.046758455443754045,422,0.6859959555106168,0.05433540928797345
3.514874716698928e-05,423,0.6491248021948827,0.047309002357980835,423,0.6830957195820695,0.057572413250452016
3.356421240396705e-05,424,0.6401548262723452,0.052657755335923435,424,0.6796140883046848,0.05915851993560133
3.205110978625849e-05,425,0.6308680774238684,0.04426396333589528,425,0.6749679811257162,0.059214405541287464
3.060621909332746e-05,426,0.6263744851347062,0.047024952138358965,426,0.6732237950792046,0.05941729608134244
2.9226465274858545e-05,427,0.6196412167786308,0.054491904604376036,427,0.6709049544994945,0.06068897912053433
2.7908911906362702e-05,428,0.6191690478736371,0.05478957146432907,428,0.6691641388608022,0.06198881434849276
2.6650754939809726e-05,429,0.6150023812069704,0.0476115982654771,429,0.6685827435119649,0.061649599203196535
2.544931673598734e-05,430,0.6111242041692841,0.05263966031396692,430,0.666840242669363,0.062416507150546294
2.4302040365886454e-05,431,0.6066398178221527,0.05342941307093057,431,0.665097741826761,0.06178108316778755
2.320648416898503e-05,432,0.5997652214385557,0.0574936861592584,432,0.662190765082575,0.06419511631893055
2.216031655684844e-05,433,0.5988097841774868,0.057252000019991346,433,0.6587091338051904,0.06300355939944327
2.116131105098844e-05,434,0.5981731415882825,0.05772562581917713,434,0.656386922817661,0.06498384979399996
2.0207341544419257e-05,435,0.597217832564088,0.05791571859624172,435,0.6529052915402763,0.06536793430915434
1.929637777682675e-05,436,0.5970533588798774,0.05805744107530278,436,0.6523238961914392,0.06608790078954209
1.842648101372085e-05,437,0.5920754232432397,0.0638202590109287,437,0.6488405797101449,0.06841198830162364
1.7595799920375053e-05,438,0.5916124602802768,0.0642324881518893,438,0.6471014492753623,0.06939113617755836
1.6802566621772498e-05,439,0.5850345879032559,0.07319153147317106,439,0.6453589484327604,0.07021313529434671
1.6045092940172824e-05,440,0.58438792085437,0.07338092398496539,440,0.6430350522413211,0.07175953754074066
1.5321766802292613e-05,441,0.5752535994844965,0.06305121325493487,441,0.639551735760027,0.0728652534670489
1.463104880845317e-05,442,0.5744646576535636,0.06300684951898997,442,0.6366481294236602,0.07356179049240281
1.397146895639397e-05,443,0.5698258220819032,0.058184713406623435,443,0.6343242332322212,0.07140865985600242
1.3341623512779302e-05,444,0.5613381677609156,0.052626064825819906,444,0.6331631277384563,0.07125776367655474
1.2740172025740017e-05,445,0.5606904257206297,0.05222006654102453,445,0.6308426019548364,0.07010970346086981
1.2165834472092367e-05,446,0.5558669393085209,0.06365039148366705,446,0.6279339400067407,0.07457610118153138
1.1617388533162597e-05,447,0.5555490913911816,0.06350002189501144,447,0.626772834512976,0.07442250417800629
1.1093666993419626e-05,448,0.5504188565128152,0.06195513204741205,448,0.6227047522750253,0.07622822268610573
1.0593555256379544e-05,449,0.5497609617759731,0.06257769439873503,449,0.6203791708796764,0.07942574691338822
1.0115988972495176e-05,450,0.5492675407233415,0.0635781931252219,450,0.6186383552409842,0.08207464917670171
9.224473111762278e-06,451,0.5487852191217917,0.06342700206002602,451,0.6168958543983823,0.08174289304606742
9.659951773982388e-06,451,0.5487852191217917,0.06342700206002602,451,0.6168958543983823,0.08174289304606742
8.808626189915822e-06,453,0.5436317103498618,0.0629198140087123,453,0.6128311425682508,0.08415112208938537
8.411525993255094e-06,454,0.5370527629814409,0.07103297430679864,454,0.6110903269295584,0.08434084317106405
8.032327403813039e-06,455,0.5365694946253654,0.0712580027396159,455,0.6093478260869565,0.08606363880324294
7.324443350304374e-06,456,0.5277528929359567,0.0720781400965426,456,0.6070289855072464,0.08571736476483467
6.9942513507657915e-06,457,0.5275884192517462,0.07218293995791479,458,0.6064475901584092,0.08656530625061433
6.678944681257737e-06,458,0.5271051508956708,0.07244287424177935,459,0.6047050893158072,0.0883059845547395
6.377852298719147e-06,459,0.5267762035272497,0.07266099691735303,460,0.6035422986181328,0.09004276286307734
6.090333411268361e-06,460,0.5262827824746181,0.0729980769302277,461,0.6017981125716212,0.09269632533637505
5.81577611445484e-06,461,0.525624887737776,0.07346573371685108,462,0.5994725311762723,0.0963172526002106
5.553596088989727e-06,462,0.5249891919030973,0.07371546048009157,463,0.5971469497809235,0.09883354597754211
5.303235357183813e-06,463,0.5244957708504657,0.07409024962015896,464,0.5954027637344119,0.10164682093617897
7.67022340224364e-06,464,0.5237506999535007,0.07406412168314865,456,0.6070289855072464,0.08667259030265768
5.064161095446302e-06,465,0.5236937078225256,0.07399952899354799,465,0.5924991573980452,0.10286763233029893
4.835864500317141e-06,466,0.5233647604541045,0.07432764181005268,466,0.5913380519042803,0.10399146974226046
4.617859705619533e-06,467,0.5190336201032273,0.078186523905425,467,0.5901752612066059,0.10593082502794743
4.409682748428131e-06,468,0.5187046727348062,0.07851091015596534,468,0.5890124705089315,0.10788544971728363
4.210890581652239e-06,469,0.5088767254381392,0.08158703453416803,469,0.5849460734748904,0.1094630196637567
2.911433298190279e-06,470,0.5081962182168935,0.0893989266903051,477,0.5710026963262556,0.12252896743240882
2.7801834630457816e-06,471,0.5075494229311331,0.08926950599281769,478,0.5686821705426357,0.12261460166831722
2.6548504796581715e-06,472,0.5072204755627121,0.08926803461715195,479,0.567521065048871,0.1229137839518086
2.535167611427937e-06,473,0.5070560018785015,0.08905957406238692,480,0.5669413549039434,0.12218976629280287
3.1928140265370125e-06,474,0.5046763468359874,0.08861071446029742,475,0.5727435119649478,0.12300460789937694
3.048879314074081e-06,475,0.5045118731517768,0.08858414687146977,476,0.5721638018200201,0.12290889866756027
4.0210601311325884e-06,476,0.5043922108541332,0.08578389113999256,470,0.5832035726322884,0.11032124958420438
3.501389303470579e-06,477,0.5016276976055494,0.08731631923163335,473,0.5762335692618807,0.11711855873345015
3.343543760815394e-06,478,0.5011453760039994,0.08787369727518975,474,0.5744893832153691,0.1201286939363473
3.839787395244971e-06,479,0.498920988703665,0.08657028515099513,471,0.580881361644759,0.11111553654338646
3.6666865850944903e-06,480,0.49859204133524393,0.08678431086885961,472,0.5797202561509943,0.11203729359566472
2.4208801464633683e-06,481,0.4982303224839367,0.08389973011154021,481,0.5646191439164139,0.12021305178520812
2.3117448554967476e-06,482,0.4977369014313052,0.0833532442710347,482,0.5628800134816313,0.11867941583662422
2.2075294742380773e-06,483,0.49726473252631154,0.08309176509362806,483,0.561139197842939,0.11833980346444932
1.5262982244272472e-06,484,0.4972086871498621,0.08323837876254941,490,0.5466397034041119,0.11657835908581839
2.1080122090647808e-06,485,0.4967713114736799,0.0827039539720473,484,0.5594000674081564,0.11743296868896232
2.0129812649953017e-06,486,0.49627789042104836,0.08275917853709644,485,0.5576592517694642,0.11830895140302984
1.922234394942046e-06,487,0.495960042503709,0.08271821228607563,486,0.5564981462756993,0.1186813150639472
1.8355784692843811e-06,488,0.49531324721794856,0.08253064327232713,487,0.5541776204920795,0.11891109222190718
1.7528290648456406e-06,489,0.4945010314934522,0.0817013666675785,488,0.5512790697674419,0.11678598449411627
1.6738100723993852e-06,490,0.4936888157689558,0.0808666575395978,489,0.5483805190428043,0.11473870141884811
1.598353321869612e-06,491,0.4932064941674059,0.08075952136286715,490,0.5466397034041119,0.11513415418983618
1.1572816450903256e-06,492,0.49269060015209043,0.07740642684378539,497,0.5379356252106505,0.11524631619399482
1.391786504516809e-06,493,0.4906408392325227,0.07570883401416352,492,0.5448972025615099,0.11665848774923704
1.4574914307212274e-06,493,0.4906408392325227,0.07570883401416352,492,0.5448972025615099,0.11665848774923704
1.3290436110465328e-06,495,0.49031189186410157,0.07574725990705317,494,0.5437360970677452,0.11712523455286601
1.2691292194105874e-06,496,0.48981847081147,0.07560643713554752,495,0.5419952814290528,0.11701415886257811
1.2119158183932107e-06,497,0.48885288085384476,0.07524063388097653,496,0.538515335355578,0.11583983977461194
1.1051104257708654e-06,498,0.4885239334854237,0.08331801203339946,498,0.5373542298618134,0.11633300996322779
1.00771772643966e-06,499,0.48787619144513783,0.08283176829446448,499,0.5350353892821031,0.11568045873871621
1.0552911284202957e-06,499,0.48787619144513783,0.08283176829446448,499,0.5350353892821031,0.11568045873871621
9.622889729972897e-07,501,0.48738277039250627,0.0825089970263688,501,0.5332962588473206,0.11571475753643973
9.189081855529168e-07,502,0.4864162336803555,0.08177756161848836,502,0.5298179979777553,0.1147277997619058
8.379253746576944e-07,503,0.48626191269270114,0.08162214680560105,503,0.5292382878328278,0.11414320671922674
8.7748304009562e-07,503,0.48626191269270114,0.08162214680560105,503,0.5292382878328278,0.11414320671922674
8.001510016862873e-07,505,0.4860974390084906,0.081520029770706,505,0.5286585776879003,0.11421660057909011
7.640795288734604e-07,506,0.4817662986576134,0.07949285980072625,506,0.5274991573980452,0.11419268302473087
7.296341880633984e-07,507,0.4814373512891924,0.07935553863945469,507,0.52633973710819,0.11439225310506809
6.967416718726148e-07,507,0.4814373512891924,0.07935553863945469,507,0.52633973710819,0.11439225310506809
6.653319776754559e-07,509,0.4812728776049819,0.07928883596447606,509,0.5257600269632625,0.11450951791756522
6.353382586228689e-07,509,0.4812728776049819,0.07928883596447606,509,0.5257600269632625,0.11450951791756522
5.044731582154529e-07,511,0.48095408293311703,0.07894100128273952,511,0.5246006066734076,0.11333506473105999
6.066966813773669e-07,511,0.48095408293311703,0.07894100128273952,511,0.5246006066734076,0.11333506473105999
5.793462902614208e-07,511,0.48095408293311703,0.07894100128273952,511,0.5246006066734076,0.11333506473105999
5.532288775301544e-07,511,0.48095408293311703,0.07894100128273952,511,0.5246006066734076,0.11333506473105999
5.282888594922545e-07,511,0.48095408293311703,0.07894100128273952,511,0.5246006066734076,0.11333506473105999
4.1947347854632063e-07,516,0.4783741957150719,0.0712188005696344,519,0.5205409504550051,0.1104487474301256
4.817310885648244e-07,517,0.475625135564696,0.07491440066637475,516,0.5228597910347152,0.11240991313820524
4.600142503334922e-07,518,0.4754606618804854,0.07471684969667929,517,0.5222800808897877,0.11183723548735251
1.152841537700014e-07,519,0.4752917000103477,0.07149939903844903,544,0.5095247724974723,0.10911454251533602
9.15382638385552e-08,519,0.4752917000103477,0.07149939903844903,544,0.5095247724974723,0.10911454251533602
9.585969880783659e-08,519,0.4752917000103477,0.07149939903844903,544,0.5095247724974723,0.10911454251533602
1.0038514464001423e-07,519,0.4752917000103477,0.07149939903844903,544,0.5095247724974723,0.10911454251533602
1.0512423249521792e-07,519,0.4752917000103477,0.07149939903844903,544,0.5095247724974723,0.10911454251533602
1.1008704821154987e-07,519,0.4752917000103477,0.07149939903844903,544,0.5095247724974723,0.10911454251533602
4.3927642523616893e-07,525,0.4751317145120644,0.07432454015741624,518,0.5211206605999326,0.11071942066924881
8.347105317848906e-08,526,0.4751272263261372,0.07175072240562468,551,0.508943377148635,0.11012712440365412
8.74116427527512e-08,526,0.4751272263261372,0.07175072240562468,551,0.508943377148635,0.11012712440365412
7.611480081176202e-08,528,0.47496275264192656,0.07156196156786747,555,0.5083636670037074,0.10962223137541147
7.970810866046622e-08,528,0.47496275264192656,0.07156196156786747,555,0.5083636670037074,0.10962223137541147
7.268348227020046e-08,530,0.47479827895771615,0.0715474865405143,557,0.5077839568587799,0.10987922229608413
6.940685042305438e-08,530,0.47479827895771615,0.0715474865405143,557,0.5077839568587799,0.10987922229608413
6.627793186545351e-08,530,0.47479827895771615,0.0715474865405143,557,0.5077839568587799,0.10987922229608413
6.329006755942039e-08,530,0.47479827895771615,0.0715474865405143,557,0.5077839568587799,0.10987922229608413
6.043689866194935e-08,534,0.4746338052735056,0.07153452124556081,561,0.5072042467138523,0.11014781833462409
4.3759106669760203e-08,535,0.47446933158929505,0.07152306650403416,562,0.5066245365689248,0.11042793480899427
5.262619896466969e-08,535,0.47446933158929505,0.07152306650403416,562,0.5066245365689248,0.11042793480899427
5.7712352991967306e-08,535,0.47446933158929505,0.07152306650403416,562,0.5066245365689248,0.11042793480899427
5.511063210737581e-08,535,0.47446933158929505,0.07152306650403416,562,0.5066245365689248,0.11042793480899427
5.025376613487144e-08,535,0.47446933158929505,0.07152306650403416,562,0.5066245365689248,0.11042793480899427
4.7988284550700546e-08,535,0.47446933158929505,0.07152306650403416,562,0.5066245365689248,0.11042793480899427
4.5824932761029894e-08,535,0.47446933158929505,0.07152306650403416,562,0.5066245365689248,0.11042793480899427
3.638604828406813e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
2.8891357389103244e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
3.025529108082671e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
3.168361479377223e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
3.317936832001924e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
2.7588910962878187e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
2.6345179905070754e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
2.5157517278026542e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
2.4023395470242632e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
2.2940400817045417e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
1.5146088873714366e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
1.0966468057233656e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
1.1484184655350696e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
1.2026342165032612e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
1.2594094418627631e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
1.3188649719819266e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
1.3811273415166487e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
1.446329058704416e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
1.58611214225308e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
2.1906228463772728e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
